datetime,open,high,low,close,% change
2023-10-05 21:54:00,260.25,260.35,260.04,260.1,-0.0576368876080604
2023-10-05 21:53:00,260.48,260.56,260.18,260.25,-0.0882985257985327
2023-10-05 21:52:00,260.66,260.69,260.46,260.49,-0.0652190593109859
2023-10-05 21:51:00,260.74,260.77,260.54,260.66,-0.0306819053463159
2023-10-05 21:50:00,260.81,261.1,260.76,260.78,-0.0115026264330468
2023-10-05 21:49:00,260.81,260.86,260.71,260.82,0.0038342088110083
2023-10-05 21:48:00,260.65,260.82,260.57,260.81,0.0613849990408689
2023-10-05 21:47:00,260.5,260.79,260.18,260.69,0.0729366602687131
2023-10-05 21:46:00,260.78,260.96,260.45,260.47,-0.1188741467903771
2023-10-05 21:45:00,260.41,260.82,260.38,260.79,0.1459237356476308
2023-10-05 21:44:00,260.31,260.46,260.28,260.42,0.0422573085936051
2023-10-05 21:43:00,260.64,260.64,260.29,260.32,-0.1227747084100649
2023-10-05 21:42:00,260.77,260.79,260.58,260.65,-0.0460175633700213
2023-10-05 21:41:00,260.76,260.79,260.63,260.75,-0.0038349440098139
2023-10-05 21:40:00,260.61,260.77,260.54,260.75,0.0537201181842547
2023-10-05 21:39:00,260.65,260.66,260.52,260.61,-0.0153462497602008
2023-10-05 21:38:00,260.62,260.78,260.52,260.66,0.015348016268905
2023-10-05 21:37:00,260.68,260.76,260.55,260.62,-0.0230167254871882
2023-10-05 21:36:00,260.95,261.0,260.61,260.63,-0.122628856102699
2023-10-05 21:35:00,260.9,260.96,260.8,260.94,0.0153315446531316
2023-10-05 21:34:00,260.92,260.99,260.77,260.89,-0.0114977770964393
2023-10-05 21:33:00,261.02,261.02,260.86,260.92,-0.0383112405179549
2023-10-05 21:32:00,260.96,261.06,260.84,261.03,0.0268240343347613
2023-10-05 21:31:00,260.86,261.02,260.82,260.96,0.0383347389404147
2023-10-05 21:30:00,260.76,260.92,260.72,260.86,0.0383494400981832
2023-10-05 21:29:00,260.76,260.79,260.68,260.76,0.0
2023-10-05 21:28:00,260.5,260.77,260.44,260.75,0.0959692898272552
2023-10-05 21:27:00,260.51,260.63,260.45,260.48,-0.0115158727112098
2023-10-05 21:26:00,260.54,260.64,260.26,260.51,-0.0115145467106891
2023-10-05 21:25:00,260.43,260.72,260.43,260.54,0.0422378374227291
2023-10-05 21:24:00,260.31,260.53,260.28,260.42,0.0422573085936051
2023-10-05 21:23:00,260.49,260.56,260.31,260.31,-0.069100541287576
2023-10-05 21:22:00,260.55,260.68,260.34,260.5,-0.0191901746305935
2023-10-05 21:21:00,260.82,260.84,260.54,260.55,-0.103519668737053
2023-10-05 21:20:00,260.72,260.82,260.62,260.82,0.0383553237189191
2023-10-05 21:19:00,260.66,260.88,260.63,260.73,0.0268549067751067
