datetime,open,high,low,close,% change
2022-06-13 21:54:00,215.61,215.84,215.4,215.7,0.0417420342284564
2022-06-13 21:53:00,215.32,215.87,215.29,215.62,0.1393275125394814
2022-06-13 21:52:00,214.86,215.44,214.85,215.32,0.2140928977008189
2022-06-13 21:51:00,214.77,215.15,214.76,214.89,0.0558737253806286
2022-06-13 21:50:00,215.36,215.36,214.66,214.77,-0.2739598811292735
2022-06-13 21:49:00,215.58,215.67,215.19,215.34,-0.1113275814082981
2022-06-13 21:48:00,215.32,215.84,215.32,215.59,0.1253947612855332
2022-06-13 21:47:00,215.13,215.39,215.11,215.33,0.0929670431831995
2022-06-13 21:46:00,215.59,215.59,215.03,215.14,-0.2087295329096976
2022-06-13 21:45:00,215.21,215.61,215.12,215.58,0.1719250964174548
2022-06-13 21:44:00,214.99,215.56,214.96,215.21,0.1023303409460899
2022-06-13 21:43:00,215.03,215.08,214.92,214.96,-0.0325535971724843
2022-06-13 21:42:00,215.27,215.34,214.89,214.98,-0.1347145445254891
2022-06-13 21:41:00,214.83,215.36,214.79,215.31,0.2234324814969928
2022-06-13 21:40:00,214.91,215.08,214.77,214.83,-0.0372248848355051
2022-06-13 21:39:00,215.05,215.06,214.8,214.88,-0.0790513833992168
2022-06-13 21:38:00,215.52,215.52,215.01,215.04,-0.2227171492204984
2022-06-13 21:37:00,215.19,215.67,215.19,215.52,0.153352850968917
2022-06-13 21:36:00,215.05,215.31,214.96,215.2,0.0697512206463507
2022-06-13 21:35:00,214.92,215.14,214.82,215.05,0.0604876233017047
2022-06-13 21:34:00,215.07,215.15,214.83,214.88,-0.088343330078578
2022-06-13 21:33:00,215.06,215.27,214.9,215.09,0.0139495954617321
2022-06-13 21:32:00,215.11,215.3,215.04,215.07,-0.0185951373715868
2022-06-13 21:31:00,214.89,215.28,214.78,215.11,0.1023779608171749
2022-06-13 21:30:00,215.08,215.1,214.72,214.87,-0.097638088153249
2022-06-13 21:29:00,215.06,215.2,215.02,215.08,0.0092997303078258
2022-06-13 21:28:00,215.41,215.41,215.03,215.07,-0.1578385404577333
2022-06-13 21:27:00,214.99,215.48,214.98,215.43,0.2046606818921799
2022-06-13 21:26:00,215.35,215.38,215.03,215.04,-0.1439517065242639
2022-06-13 21:25:00,215.33,215.55,215.19,215.36,0.01393210421214
2022-06-13 21:24:00,215.31,215.61,215.21,215.27,-0.0185778644744749
2022-06-13 21:23:00,215.32,215.52,215.25,215.3,-0.0092885008359566
2022-06-13 21:22:00,215.68,215.69,215.25,215.36,-0.148367952522252
2022-06-13 21:21:00,215.38,216.16,215.31,215.66,0.1300027857739814
2022-06-13 21:20:00,216.07,216.28,215.28,215.31,-0.3517378627296668
2022-06-13 21:19:00,217.18,217.21,215.75,216.04,-0.5249102127267772
2022-06-13 21:18:00,216.19,217.05,216.18,217.05,0.3977982330357619
2022-06-13 21:17:00,215.89,216.18,215.79,216.04,0.0694798276900299
2022-06-13 21:16:00,215.02,216.01,214.99,216.01,0.4604222862989399
2022-06-13 21:15:00,215.35,215.46,215.02,215.03,-0.1485953099605262
2022-06-13 21:14:00,215.29,215.59,215.29,215.36,0.0325142830600685
2022-06-13 21:13:00,215.59,215.59,215.29,215.29,-0.1391530219397984
2022-06-13 21:12:00,215.72,215.72,215.54,215.57,-0.0695345818653837
2022-06-13 21:11:00,215.71,215.85,215.63,215.71,0.0
