datetime,open,high,low,close,% change
2019-01-30 21:54:00,102.52,102.63,102.52,102.63,0.1072961373390552
2019-01-30 21:53:00,102.35,102.54,102.35,102.52,0.1660967269174418
2019-01-30 21:52:00,102.3,102.38,102.26,102.34,0.0391006842619807
2019-01-30 21:51:00,102.2,102.32,102.2,102.3,0.0978473581213251
2019-01-30 21:50:00,102.24,102.3,102.2,102.2,-0.0391236306729186
2019-01-30 21:49:00,102.16,102.25,102.07,102.24,0.078308535630382
2019-01-30 21:48:00,102.21,102.27,102.12,102.16,-0.0489188924762715
2019-01-30 21:47:00,102.13,102.21,102.12,102.21,0.0783315382355804
2019-01-30 21:46:00,102.16,102.21,102.08,102.13,-0.029365700861395
2019-01-30 21:45:00,102.14,102.23,102.11,102.16,0.0195809672997807
2019-01-30 21:44:00,102.11,102.14,102.1,102.13,0.0195867202036979
2019-01-30 21:43:00,102.11,102.21,102.08,102.11,0.0
2019-01-30 21:42:00,102.2,102.21,102.1,102.11,-0.0880626223092009
2019-01-30 21:41:00,102.33,102.35,102.18,102.2,-0.1270399687286186
2019-01-30 21:40:00,102.26,102.34,102.24,102.33,0.0684529630353932
2019-01-30 21:39:00,102.24,102.34,102.24,102.26,0.0195618153364732
2019-01-30 21:38:00,102.25,102.31,102.22,102.24,-0.0097799511002495
2019-01-30 21:37:00,102.23,102.26,102.2,102.25,0.0195637288467142
2019-01-30 21:36:00,102.19,102.26,102.13,102.23,0.0391427732654919
2019-01-30 21:35:00,102.13,102.21,102.11,102.19,0.0587486536766888
2019-01-30 21:34:00,102.09,102.15,102.06,102.12,0.029385836027036
2019-01-30 21:33:00,102.13,102.17,102.09,102.09,-0.0391657691177832
2019-01-30 21:32:00,102.29,102.29,102.07,102.12,-0.1661941538762358
2019-01-30 21:31:00,102.28,102.31,102.27,102.29,0.0097770825185814
2019-01-30 21:30:00,102.25,102.3,102.22,102.28,0.0293398533007346
2019-01-30 21:29:00,102.42,102.42,102.25,102.25,-0.1659832064050007
2019-01-30 21:28:00,102.37,102.46,102.36,102.42,0.048842434306923
2019-01-30 21:27:00,102.26,102.38,102.25,102.37,0.1075689419127708
2019-01-30 21:26:00,102.26,102.32,102.25,102.26,0.0
2019-01-30 21:25:00,102.28,102.32,102.2,102.26,-0.019554165037149
2019-01-30 21:24:00,102.14,102.34,102.13,102.29,0.1468572547483901
2019-01-30 21:23:00,102.09,102.16,102.06,102.14,0.0489763933783888
2019-01-30 21:22:00,102.0,102.09,102.0,102.09,0.0882352941176504
2019-01-30 21:21:00,101.92,102.03,101.92,102.0,0.0784929356357911
2019-01-30 21:20:00,101.96,101.99,101.91,101.92,-0.0392310710082307
2019-01-30 21:19:00,101.92,101.98,101.91,101.96,0.0392464678178885
2019-01-30 21:18:00,101.89,101.94,101.89,101.92,0.029443517518894
2019-01-30 21:17:00,101.88,101.95,101.88,101.89,0.0098154691794317
2019-01-30 21:16:00,101.92,101.93,101.83,101.88,-0.0392464678179025
2019-01-30 21:15:00,101.87,101.97,101.83,101.92,0.0490821635417661
2019-01-30 21:14:00,101.78,101.9,101.73,101.87,0.0884260168991976
2019-01-30 21:13:00,101.73,101.83,101.73,101.78,0.0491497100167081
2019-01-30 21:12:00,101.63,101.79,101.6,101.73,0.0983961428712078
2019-01-30 21:11:00,101.75,101.75,101.57,101.63,-0.1179361179361224
2019-01-30 21:10:00,101.83,101.88,101.73,101.73,-0.098202887164877
2019-01-30 21:09:00,101.85,101.9,101.81,101.83,-0.0196367206676446
2019-01-30 21:08:00,101.8,101.89,101.76,101.85,0.0491159135559893
2019-01-30 21:07:00,101.77,101.84,101.73,101.79,0.0196521568242215
2019-01-30 21:06:00,101.91,101.97,101.77,101.77,-0.1373761161809445
2019-01-30 21:05:00,102.1,102.14,101.91,101.92,-0.1762977473065549
2019-01-30 21:04:00,102.17,102.23,102.1,102.1,-0.0685132622100493
2019-01-30 21:03:00,102.17,102.22,102.16,102.17,0.0
2019-01-30 21:02:00,102.21,102.21,102.16,102.17,-0.0391351139810116
2019-01-30 21:01:00,102.35,102.35,102.21,102.21,-0.136785539814363
2019-01-30 21:00:00,102.37,102.38,102.33,102.35,-0.0195369737227803
2019-01-30 20:59:00,102.45,102.47,102.33,102.37,-0.078086871644703
2019-01-30 20:58:00,102.44,102.47,102.4,102.45,0.0097618117922736
2019-01-30 20:57:00,102.46,102.51,102.43,102.44,-0.019519812609795
2019-01-30 20:56:00,102.46,102.51,102.4,102.46,0.0
2019-01-30 20:55:00,102.5,102.5,102.37,102.46,-0.0390243902439085
2019-01-30 20:54:00,102.47,102.55,102.47,102.5,0.0292768615204461
2019-01-30 20:53:00,102.46,102.52,102.43,102.47,0.0097599063049044
2019-01-30 20:52:00,102.28,102.49,102.25,102.46,0.175987485334369
2019-01-30 20:51:00,102.45,102.51,102.28,102.28,-0.1659346022449992
2019-01-30 20:50:00,102.38,102.56,102.35,102.45,0.0683727290486495
2019-01-30 20:49:00,102.25,102.4,102.25,102.38,0.127139364303174
2019-01-30 20:48:00,102.2,102.32,102.19,102.25,0.0489236790606625
2019-01-30 20:47:00,102.12,102.22,102.1,102.2,0.0783392087739897
2019-01-30 20:46:00,102.05,102.16,102.05,102.12,0.0685938265556172
2019-01-30 20:45:00,102.01,102.09,101.98,102.05,0.039211841976269
2019-01-30 20:44:00,101.98,102.06,101.94,102.01,0.0294175328495794
2019-01-30 20:43:00,101.96,102.0,101.93,101.97,0.0098077677520646
2019-01-30 20:42:00,101.91,102.02,101.91,101.96,0.0490628986360486
2019-01-30 20:41:00,101.76,101.93,101.75,101.91,0.1474056603773501
2019-01-30 20:40:00,101.89,101.92,101.72,101.75,-0.1374030817548342
2019-01-30 20:39:00,101.9,101.92,101.83,101.89,-0.0098135426889157
2019-01-30 20:38:00,101.89,101.97,101.83,101.9,0.0098145058396359
2019-01-30 20:37:00,101.83,101.92,101.73,101.89,0.0589217322989318
2019-01-30 20:36:00,101.78,101.87,101.72,101.83,0.049125564943994
2019-01-30 20:35:00,101.89,101.95,101.78,101.78,-0.1079595642359401
2019-01-30 20:34:00,101.81,101.9,101.77,101.89,0.0785777428543348
2019-01-30 20:33:00,101.72,101.81,101.72,101.81,0.0884781753834087
2019-01-30 20:32:00,101.66,101.75,101.58,101.72,0.0590202636238464
2019-01-30 20:31:00,101.79,101.83,101.64,101.66,-0.1277139208173786
2019-01-30 20:30:00,101.9,101.9,101.78,101.79,-0.1079489695780171
2019-01-30 20:29:00,101.95,101.98,101.88,101.9,-0.0490436488474714
2019-01-30 20:28:00,101.76,101.95,101.76,101.93,0.1670597484276746
2019-01-30 20:27:00,101.67,101.82,101.67,101.76,0.0885216878135176
2019-01-30 20:26:00,101.71,101.71,101.64,101.67,-0.0393274997541953
2019-01-30 20:25:00,101.8,101.85,101.71,101.71,-0.0884086444007892
2019-01-30 20:24:00,101.72,101.82,101.69,101.8,0.0786472670074698
2019-01-30 20:23:00,101.65,101.76,101.61,101.72,0.0688637481554286
2019-01-30 20:22:00,101.62,101.67,101.54,101.65,0.0295217476874642
2019-01-30 20:21:00,101.6,101.65,101.56,101.61,0.0098425196850444
2019-01-30 20:20:00,101.57,101.69,101.5,101.6,0.0295362803977563
2019-01-30 20:19:00,101.58,101.72,101.55,101.56,-0.0196889151407718
2019-01-30 20:18:00,101.43,101.58,101.43,101.58,0.1478852410529345
2019-01-30 20:17:00,101.35,101.48,101.35,101.43,0.0789343857918229
2019-01-30 20:16:00,101.31,101.37,101.28,101.35,0.0394827756391195
2019-01-30 20:15:00,101.29,101.35,101.19,101.31,0.0197452858130082
2019-01-30 20:14:00,101.37,101.41,101.29,101.29,-0.0789188122718736
2019-01-30 20:13:00,101.28,101.41,101.26,101.37,0.0888625592417095
2019-01-30 20:12:00,101.31,101.36,101.25,101.28,-0.0296120817293466
2019-01-30 20:11:00,101.23,101.34,101.21,101.31,0.0790279561394826
2019-01-30 20:10:00,101.19,101.33,101.19,101.23,0.0395295977863487
2019-01-30 20:09:00,101.29,101.31,101.19,101.19,-0.0987264290650691
2019-01-30 20:08:00,101.38,101.4,101.28,101.29,-0.0887749062931438
2019-01-30 20:07:00,101.45,101.49,101.38,101.38,-0.0689995071463848
2019-01-30 20:06:00,101.33,101.5,101.33,101.45,0.1184249481890896
2019-01-30 20:05:00,101.4,101.51,101.32,101.33,-0.0690335305719994
2019-01-30 20:04:00,101.26,101.44,101.26,101.4,0.1382579498321159
2019-01-30 20:03:00,101.13,101.29,101.1,101.26,0.1285474142193312
2019-01-30 20:02:00,101.22,101.25,101.08,101.1,-0.1185536455246043
2019-01-30 20:01:00,101.11,101.27,101.03,101.22,0.1087924043121347
2019-01-30 20:00:00,100.93,101.29,100.93,101.11,0.1783414247498193
2019-01-30 19:59:00,100.88,100.98,100.88,100.93,0.0495638382236433
2019-01-30 19:58:00,100.76,100.89,100.75,100.88,0.1190948789201968
2019-01-30 19:57:00,100.79,100.88,100.76,100.76,-0.0297648576247654
2019-01-30 19:56:00,100.75,100.8,100.75,100.79,0.0397022332506265
2019-01-30 19:55:00,100.75,100.8,100.72,100.75,0.0
2019-01-30 19:54:00,100.87,100.9,100.75,100.75,-0.1189650044611921
2019-01-30 19:53:00,100.88,100.9,100.83,100.86,-0.0198255352894488
2019-01-30 19:52:00,100.86,100.89,100.81,100.88,0.0198294665873448
2019-01-30 19:51:00,100.76,100.89,100.76,100.86,0.0992457324334997
2019-01-30 19:50:00,100.83,100.89,100.76,100.76,-0.0694237826043768
2019-01-30 19:49:00,100.86,100.87,100.82,100.83,-0.0297441998810243
2019-01-30 19:48:00,100.84,100.93,100.84,100.86,0.0198333994446608
2019-01-30 19:47:00,100.82,100.87,100.82,100.84,0.019837333862339
2019-01-30 19:46:00,100.76,100.82,100.75,100.82,0.0595474394600913
2019-01-30 19:45:00,100.77,100.8,100.73,100.76,-0.0099235883695454
2019-01-30 19:44:00,100.76,100.8,100.75,100.77,0.0099245732433415
2019-01-30 19:43:00,100.88,100.89,100.76,100.76,-0.1189532117367073
2019-01-30 19:42:00,100.93,100.95,100.86,100.86,-0.0693549985138287
2019-01-30 19:41:00,101.01,101.03,100.9,100.93,-0.0792000792000775
2019-01-30 19:40:00,101.05,101.09,101.01,101.01,-0.0395843641761425
2019-01-30 19:39:00,100.98,101.06,100.95,101.04,0.0594177064765322
2019-01-30 19:38:00,100.93,101.0,100.89,100.98,0.0495392846527268
2019-01-30 19:37:00,100.93,100.97,100.89,100.93,0.0
2019-01-30 19:36:00,100.9,100.97,100.9,100.93,0.0297324083250754
2019-01-30 19:35:00,100.92,100.92,100.9,100.9,-0.0198176773682085
2019-01-30 19:34:00,100.94,100.94,100.87,100.92,-0.0198137507430117
2019-01-30 19:33:00,100.89,100.96,100.84,100.94,0.0495589255624909
2019-01-30 19:32:00,100.95,100.97,100.88,100.89,-0.059435364041607
2019-01-30 19:31:00,100.95,100.96,100.91,100.95,0.0
2019-01-30 19:30:00,100.83,100.97,100.83,100.95,0.1190121987503764
2019-01-30 19:29:00,100.78,100.88,100.78,100.83,0.04961301845604
2019-01-30 19:28:00,100.76,100.81,100.76,100.78,0.0198491464866971
2019-01-30 19:27:00,100.75,100.84,100.75,100.76,0.0099255583126601
2019-01-30 19:26:00,100.75,100.8,100.73,100.75,0.0
2019-01-30 19:25:00,100.68,100.76,100.67,100.75,0.0695272149384119
2019-01-30 19:24:00,100.67,100.73,100.66,100.68,0.009933445912392
2019-01-30 19:23:00,100.57,100.69,100.57,100.67,0.0994332305856702
2019-01-30 19:22:00,100.66,100.68,100.57,100.57,-0.0894098946950163
2019-01-30 19:21:00,100.71,100.74,100.65,100.66,-0.0496475027306098
2019-01-30 19:20:00,100.68,100.73,100.66,100.71,0.0297973778307379
2019-01-30 19:19:00,100.57,100.67,100.57,100.66,0.0894899075270989
2019-01-30 19:18:00,100.55,100.6,100.53,100.57,0.0198906016906971
2019-01-30 19:17:00,100.6,100.66,100.53,100.55,-0.0497017892644107
2019-01-30 19:16:00,100.6,100.64,100.54,100.6,0.0
2019-01-30 19:15:00,100.59,100.64,100.53,100.6,0.0099413460582472
2019-01-30 19:14:00,100.64,100.66,100.53,100.59,-0.0496820349761498
2019-01-30 19:13:00,100.82,100.82,100.6,100.64,-0.1785360047609528
2019-01-30 19:12:00,100.85,100.85,100.74,100.82,-0.0297471492315331
2019-01-30 19:11:00,100.95,100.95,100.83,100.85,-0.0990589400693497
2019-01-30 19:10:00,100.94,100.99,100.94,100.95,0.0099068753715128
2019-01-30 19:09:00,100.85,100.95,100.84,100.94,0.0892414476945993
2019-01-30 19:08:00,100.87,100.89,100.83,100.85,-0.0198275007435414
2019-01-30 19:07:00,100.85,100.93,100.85,100.87,0.0198314328210314
2019-01-30 19:06:00,100.85,100.91,100.84,100.85,0.0
2019-01-30 19:05:00,100.9,100.93,100.82,100.85,-0.0495540138751351
2019-01-30 19:04:00,100.86,100.92,100.76,100.9,0.0396589331747038
2019-01-30 19:03:00,100.93,100.97,100.83,100.86,-0.0693549985138287
2019-01-30 19:02:00,100.74,100.93,100.74,100.93,0.1886043279730116
2019-01-30 19:01:00,100.71,100.81,100.71,100.74,0.0297885016383687
2019-01-30 19:00:00,101.03,101.05,100.59,100.71,-0.3167376026922769
2019-01-30 18:59:00,101.02,101.05,101.01,101.03,0.0098990298950753
2019-01-30 18:58:00,101.03,101.05,100.98,101.01,-0.0197961001682629
2019-01-30 18:57:00,101.02,101.13,101.02,101.03,0.0098990298950753
2019-01-30 18:56:00,101.01,101.04,101.0,101.02,0.0099000099000008
2019-01-30 18:55:00,101.08,101.14,100.99,101.01,-0.0692520775623201
2019-01-30 18:54:00,101.07,101.19,101.02,101.09,0.0197882655585339
2019-01-30 18:53:00,101.02,101.09,101.0,101.07,0.0494951494753485
2019-01-30 18:52:00,100.97,101.08,100.97,101.02,0.0495196593047411
2019-01-30 18:51:00,100.97,101.05,100.96,100.97,0.0
2019-01-30 18:50:00,100.9,100.99,100.86,100.97,0.0693756194251666
2019-01-30 18:49:00,100.88,100.98,100.88,100.9,0.0198255352894629
2019-01-30 18:48:00,100.82,100.94,100.82,100.88,0.0595120015869889
2019-01-30 18:47:00,100.88,100.97,100.81,100.82,-0.0594766058683607
2019-01-30 18:46:00,100.72,100.9,100.67,100.89,0.1687847498014314
2019-01-30 18:45:00,100.75,100.86,100.71,100.73,-0.0198511166253062
2019-01-30 18:44:00,100.78,100.8,100.71,100.74,-0.0396904147648405
2019-01-30 18:43:00,100.83,100.88,100.78,100.78,-0.0495884161459854
2019-01-30 18:42:00,100.86,100.86,100.81,100.83,-0.0297441998810243
2019-01-30 18:41:00,100.8,100.91,100.8,100.86,0.0595238095238117
2019-01-30 18:40:00,100.78,100.84,100.76,100.79,0.0099226036912136
2019-01-30 18:39:00,100.78,100.81,100.71,100.78,0.0
2019-01-30 18:38:00,100.82,100.83,100.78,100.78,-0.0396746677246499
2019-01-30 18:37:00,100.71,100.87,100.71,100.82,0.1092245060073472
2019-01-30 18:36:00,100.77,100.79,100.67,100.71,-0.0595415302173288
2019-01-30 18:35:00,100.71,100.8,100.71,100.77,0.0595770032767374
2019-01-30 18:34:00,100.59,100.74,100.59,100.71,0.1192961526990658
2019-01-30 18:33:00,100.79,100.86,100.59,100.59,-0.1984323841650985
2019-01-30 18:32:00,100.81,100.85,100.7,100.79,-0.0198393016565777
2019-01-30 18:31:00,100.62,100.82,100.59,100.81,0.1888292585966982
2019-01-30 18:30:00,100.59,100.68,100.56,100.59,0.0
2019-01-30 18:29:00,100.5,100.61,100.48,100.59,0.0895522388059735
2019-01-30 18:28:00,100.45,100.53,100.43,100.5,0.0497760079641584
2019-01-30 18:27:00,100.55,100.58,100.44,100.45,-0.0994530084535
2019-01-30 18:26:00,100.67,100.72,100.54,100.55,-0.1192013509486486
2019-01-30 18:25:00,100.55,100.72,100.55,100.67,0.1193436101442113
2019-01-30 18:24:00,100.54,100.56,100.49,100.55,0.0099462900338083
2019-01-30 18:23:00,100.5,100.57,100.46,100.54,0.0398009950248818
2019-01-30 18:22:00,100.54,100.63,100.5,100.5,-0.0397851601352757
2019-01-30 18:21:00,100.61,100.62,100.51,100.53,-0.0795149587516134
2019-01-30 18:20:00,100.5,100.62,100.49,100.61,0.1094527363184074
2019-01-30 18:19:00,100.41,100.56,100.41,100.5,0.0896325067224414
2019-01-30 18:18:00,100.53,100.53,100.4,100.41,-0.1193673530289511
2019-01-30 18:17:00,100.51,100.54,100.41,100.51,0.0
2019-01-30 18:16:00,100.36,100.54,100.36,100.51,0.1494619370267095
2019-01-30 18:15:00,100.36,100.37,100.31,100.36,0.0
2019-01-30 18:14:00,100.33,100.38,100.29,100.35,0.01993421708362
2019-01-30 18:13:00,100.3,100.36,100.26,100.36,0.0598205383848477
2019-01-30 18:12:00,100.45,100.45,100.29,100.3,-0.1493280238924894
2019-01-30 18:11:00,100.46,100.52,100.42,100.44,-0.0199084212621899
2019-01-30 18:10:00,100.42,100.49,100.36,100.44,0.0199163513244334
2019-01-30 18:09:00,100.47,100.5,100.4,100.42,-0.0497660993331314
2019-01-30 18:08:00,100.44,100.5,100.35,100.43,-0.0099561927518826
2019-01-30 18:07:00,100.36,100.47,100.36,100.44,0.079713033080907
2019-01-30 18:06:00,100.37,100.42,100.29,100.36,-0.0099631363953423
2019-01-30 18:05:00,100.35,100.43,100.35,100.37,0.0199302441455009
2019-01-30 18:04:00,100.31,100.39,100.27,100.37,0.0598145748180662
2019-01-30 18:03:00,100.25,100.34,100.21,100.3,0.0498753117206954
2019-01-30 18:02:00,100.1,100.23,100.06,100.21,0.1098901098901093
2019-01-30 18:01:00,100.06,100.14,100.05,100.1,0.0399760143913572
2019-01-30 18:00:00,100.08,100.12,100.04,100.06,-0.0199840127897642
2019-01-30 17:59:00,99.96,100.06,99.93,100.04,0.0800320128051345
2019-01-30 17:58:00,99.95,100.01,99.88,99.96,0.0100050025012415
2019-01-30 17:57:00,99.97,100.03,99.93,99.95,-0.0200060018005361
2019-01-30 17:56:00,99.93,100.04,99.93,99.96,0.0300210147102841
2019-01-30 17:55:00,99.8,99.99,99.8,99.91,0.1102204408817629
2019-01-30 17:54:00,99.79,99.81,99.74,99.8,0.0100210441927957
2019-01-30 17:53:00,99.75,99.83,99.69,99.79,0.0401002506265726
2019-01-30 17:52:00,99.73,99.8,99.7,99.75,0.0200541461947217
2019-01-30 17:51:00,99.66,99.75,99.66,99.73,0.0702388119606736
2019-01-30 17:50:00,99.8,99.8,99.63,99.66,-0.140280561122245
2019-01-30 17:49:00,99.6,99.8,99.6,99.8,0.2008032128514084
2019-01-30 17:48:00,99.66,99.7,99.58,99.6,-0.0602046959662876
2019-01-30 17:47:00,99.75,99.76,99.66,99.66,-0.0902255639097778
2019-01-30 17:46:00,99.86,99.9,99.74,99.75,-0.1101542159022626
2019-01-30 17:45:00,99.76,99.9,99.75,99.86,0.10024057738572
2019-01-30 17:44:00,99.74,99.8,99.66,99.76,0.0200521355524465
2019-01-30 17:43:00,99.81,99.89,99.73,99.74,-0.0701332531810513
2019-01-30 17:42:00,99.76,99.88,99.75,99.86,0.10024057738572
2019-01-30 17:41:00,99.72,99.78,99.67,99.76,0.0401123144805517
2019-01-30 17:40:00,99.67,99.73,99.63,99.72,0.0501655463027963
2019-01-30 17:39:00,99.56,99.7,99.53,99.67,0.1104861390116506
2019-01-30 17:38:00,99.58,99.64,99.54,99.56,-0.0200843542880056
2019-01-30 17:37:00,99.53,99.58,99.5,99.58,0.0502361097156607
2019-01-30 17:36:00,99.6,99.63,99.48,99.53,-0.0702811244979851
2019-01-30 17:35:00,99.73,99.78,99.6,99.6,-0.1303519502657271
2019-01-30 17:34:00,99.72,99.75,99.66,99.73,0.0100280786201415
2019-01-30 17:33:00,99.84,99.86,99.71,99.72,-0.1201923076923122
2019-01-30 17:32:00,99.8,99.95,99.79,99.84,0.0400801603206475
2019-01-30 17:31:00,99.91,99.92,99.79,99.8,-0.1100990891802616
2019-01-30 17:30:00,99.94,100.01,99.9,99.91,-0.030018010806485
2019-01-30 17:29:00,99.86,100.03,99.86,99.94,0.080112157019826
2019-01-30 17:28:00,99.9,99.9,99.86,99.86,-0.0400400400400463
2019-01-30 17:27:00,99.88,99.93,99.86,99.9,0.0200240288346117
2019-01-30 17:26:00,100.0,100.03,99.87,99.88,-0.1200000000000045
2019-01-30 17:25:00,100.01,100.08,99.99,100.01,0.0
2019-01-30 17:24:00,100.1,100.1,100.0,100.01,-0.0899100899100791
2019-01-30 17:23:00,100.25,100.26,100.13,100.13,-0.1197007481296803
2019-01-30 17:22:00,100.39,100.41,100.22,100.25,-0.1394561211276029
2019-01-30 17:21:00,100.33,100.4,100.33,100.39,0.0598026512508743
2019-01-30 17:20:00,100.33,100.39,100.28,100.33,0.0
2019-01-30 17:19:00,100.26,100.4,100.26,100.33,0.0698184719728637
2019-01-30 17:18:00,100.38,100.4,100.26,100.26,-0.1195457262402772
2019-01-30 17:17:00,100.3,100.41,100.25,100.38,0.0797607178464589
2019-01-30 17:16:00,100.29,100.34,100.23,100.26,-0.0299132515704468
2019-01-30 17:15:00,100.06,100.29,100.06,100.29,0.2298620827503537
2019-01-30 17:14:00,100.09,100.14,100.06,100.06,-0.0299730242781508
2019-01-30 17:13:00,100.15,100.15,100.06,100.09,-0.0599101347978055
2019-01-30 17:12:00,100.3,100.3,100.15,100.15,-0.1495513459621051
2019-01-30 17:11:00,100.26,100.3,100.22,100.23,-0.0299222022740885
2019-01-30 17:10:00,100.25,100.38,100.22,100.26,0.0099750623441447
2019-01-30 17:09:00,100.16,100.3,100.16,100.25,0.0898562300319523
2019-01-30 17:08:00,100.29,100.31,100.13,100.16,-0.1296240901386076
2019-01-30 17:07:00,100.4,100.41,100.25,100.29,-0.1095617529880472
2019-01-30 17:06:00,100.53,100.62,100.4,100.4,-0.1293146324480209
2019-01-30 17:05:00,100.58,100.66,100.51,100.53,-0.0497116723006533
