datetime,open,high,low,close,% change
2022-11-23 21:54:00,183.21,183.38,183.16,183.17,-0.02183286938487
2022-11-23 21:53:00,183.17,183.26,183.16,183.24,0.038215865043414
2022-11-23 21:52:00,183.32,183.32,183.17,183.18,-0.0763691904865734
2022-11-23 21:51:00,183.25,183.35,183.15,183.33,0.0436562073669918
2022-11-23 21:50:00,183.13,183.31,183.13,183.28,0.0819090263747095
2022-11-23 21:49:00,183.17,183.18,183.0,183.15,-0.0109188185838193
2022-11-23 21:48:00,183.2,183.26,183.07,183.17,-0.016375545851529
2022-11-23 21:47:00,182.92,183.2,182.81,183.19,0.1476055106057348
2022-11-23 21:46:00,182.79,182.99,182.6,182.92,0.0711198643251794
2022-11-23 21:45:00,182.98,182.98,182.52,182.75,-0.1256967974641981
2022-11-23 21:44:00,182.95,183.01,182.91,182.98,0.0163979229297628
2022-11-23 21:43:00,182.98,183.06,182.88,182.95,-0.0163952344518532
2022-11-23 21:42:00,183.05,183.06,182.87,183.0,-0.0273149412728824
2022-11-23 21:41:00,183.17,183.19,182.97,183.06,-0.0600535022110527
2022-11-23 21:40:00,183.27,183.38,183.2,183.2,-0.0381950128226232
2022-11-23 21:39:00,183.12,183.27,183.07,183.26,0.0764525993883717
2022-11-23 21:38:00,183.07,183.19,183.02,183.11,0.0218495657398921
2022-11-23 21:37:00,183.09,183.14,183.01,183.13,0.0218471789830094
2022-11-23 21:36:00,182.98,183.06,182.91,183.05,0.0382555470543346
2022-11-23 21:35:00,183.05,183.1,182.9,182.99,-0.0327779295274527
2022-11-23 21:34:00,183.0,183.27,183.0,183.09,0.0491803278688543
2022-11-23 21:33:00,183.18,183.2,182.99,182.99,-0.1037231138770595
2022-11-23 21:32:00,182.97,183.2,182.95,183.18,0.1147729135923965
2022-11-23 21:31:00,183.04,183.06,182.89,182.97,-0.0382430069930032
2022-11-23 21:30:00,183.08,183.2,182.98,183.04,-0.0218483722962751
2022-11-23 21:29:00,183.24,183.29,183.07,183.07,-0.0927745033835494
2022-11-23 21:28:00,183.12,183.28,183.11,183.26,0.0764525993883717
2022-11-23 21:27:00,183.29,183.34,183.06,183.12,-0.0927491952643283
2022-11-23 21:26:00,183.37,183.48,183.22,183.28,-0.0490810928723364
2022-11-23 21:25:00,183.21,183.48,183.21,183.37,0.0873314775394337
2022-11-23 21:24:00,183.07,183.28,183.01,183.24,0.0928606543945026
2022-11-23 21:23:00,183.03,183.29,183.03,183.05,0.0109271704092281
2022-11-23 21:22:00,182.91,183.08,182.84,183.04,0.0710732054015611
2022-11-23 21:21:00,183.15,183.18,182.7,182.9,-0.1365001365001364
2022-11-23 21:20:00,183.4,183.4,183.05,183.15,-0.1363140676117775
2022-11-23 21:19:00,183.19,183.5,183.13,183.4,0.1146350783339745
2022-11-23 21:18:00,183.17,183.3,183.1,183.19,0.0109188185838348
2022-11-23 21:17:00,183.01,183.24,182.99,183.24,0.1256761925577936
2022-11-23 21:16:00,182.98,183.05,182.94,183.02,0.0218603126024814
2022-11-23 21:15:00,182.92,183.06,182.83,182.95,0.0164006122895261
2022-11-23 21:14:00,183.04,183.08,182.84,182.92,-0.065559440559443
2022-11-23 21:13:00,183.35,183.35,182.99,183.02,-0.1799836378510957
2022-11-23 21:12:00,183.01,183.6,182.98,183.39,0.2076389268345967
2022-11-23 21:11:00,182.65,183.02,182.61,183.02,0.202573227484262
2022-11-23 21:10:00,182.81,182.84,182.45,182.65,-0.0875225644111353
2022-11-23 21:09:00,182.98,183.04,182.79,182.82,-0.087441250409879
2022-11-23 21:08:00,182.8,182.99,182.8,182.97,0.0929978118161857
2022-11-23 21:07:00,183.09,183.09,182.78,182.78,-0.1693156371183583
2022-11-23 21:06:00,182.91,183.12,182.84,183.07,0.0874747143403841
2022-11-23 21:05:00,182.71,182.94,182.71,182.91,0.109463083575058
2022-11-23 21:04:00,182.83,182.92,182.59,182.77,-0.0328173713285578
2022-11-23 21:03:00,182.97,183.09,182.81,182.85,-0.065584522052798
2022-11-23 21:02:00,182.8,183.22,182.75,182.91,0.0601750547045871
2022-11-23 21:01:00,183.0,183.16,182.72,182.84,-0.0874316939890691
2022-11-23 21:00:00,183.13,183.17,182.93,183.03,-0.0546060175831345
2022-11-23 20:59:00,182.95,183.14,182.82,183.13,0.0983875375785771
2022-11-23 20:58:00,182.97,183.23,182.82,183.0,0.0163961305131995
2022-11-23 20:57:00,183.26,183.26,182.93,182.97,-0.1582451162283051
2022-11-23 20:56:00,183.15,183.27,183.03,183.25,0.0546000546000514
2022-11-23 20:55:00,183.2,183.2,183.04,183.15,-0.0272925764192046
2022-11-23 20:54:00,183.08,183.34,183.01,183.19,0.0600830238147177
2022-11-23 20:53:00,182.66,183.36,182.6,183.05,0.2135114420234395
2022-11-23 20:52:00,182.5,182.67,182.45,182.67,0.0931506849315
2022-11-23 20:51:00,182.27,182.55,182.27,182.5,0.1261864267295714
2022-11-23 20:50:00,182.15,182.3,181.88,182.27,0.0658797694208095
2022-11-23 20:49:00,182.16,182.16,182.01,182.08,-0.0439174352217743
2022-11-23 20:48:00,181.69,182.17,181.69,182.15,0.2531784908360438
2022-11-23 20:47:00,181.7,181.89,181.54,181.65,-0.0275178866262977
