datetime,open,high,low,close,% change
2023-01-24 21:54:00,143.61,143.76,143.61,143.72,0.0765963373024059
2023-01-24 21:53:00,143.6,143.68,143.57,143.62,0.0139275766016784
2023-01-24 21:52:00,143.66,143.66,143.5,143.61,-0.0348043992760566
2023-01-24 21:51:00,143.55,143.7,143.5,143.67,0.0835945663531704
2023-01-24 21:50:00,143.31,143.58,143.21,143.58,0.1884027632405346
2023-01-24 21:49:00,143.14,143.33,143.14,143.28,0.0978063434399991
2023-01-24 21:48:00,143.03,143.16,142.96,143.15,0.0838984828357718
2023-01-24 21:47:00,142.91,143.08,142.89,143.02,0.0769715205374107
2023-01-24 21:46:00,142.92,143.01,142.86,142.9,-0.0139938427091952
2023-01-24 21:45:00,143.14,143.14,142.8,142.91,-0.1606818499371173
2023-01-24 21:44:00,143.09,143.2,143.06,143.14,0.0349430428401586
2023-01-24 21:43:00,143.02,143.15,143.02,143.07,0.034960145434193
2023-01-24 21:42:00,143.18,143.21,143.01,143.01,-0.1187316664338705
2023-01-24 21:41:00,143.02,143.18,142.99,143.18,0.1118724653894536
2023-01-24 21:40:00,143.23,143.29,143.02,143.03,-0.1396355512113304
2023-01-24 21:39:00,143.1,143.3,143.1,143.23,0.0908455625436725
2023-01-24 21:38:00,143.1,143.16,143.05,143.11,0.0069881201956808
2023-01-24 21:37:00,143.06,143.17,142.99,143.12,0.041940444568714
2023-01-24 21:36:00,143.14,143.19,143.06,143.07,-0.0489031717199896
2023-01-24 21:35:00,143.05,143.16,142.98,143.14,0.0629150646626878
2023-01-24 21:34:00,143.05,143.14,142.98,143.07,0.0139811254805884
2023-01-24 21:33:00,143.25,143.25,143.06,143.07,-0.1256544502617848
2023-01-24 21:32:00,143.22,143.28,143.17,143.26,0.0279290601871191
2023-01-24 21:31:00,143.35,143.44,143.13,143.22,-0.0906871294035545
2023-01-24 21:30:00,143.5,143.54,143.35,143.37,-0.0905923344947703
2023-01-24 21:29:00,143.64,143.68,143.42,143.49,-0.1044277360066675
2023-01-24 21:28:00,143.77,143.79,143.67,143.67,-0.0695555400987846
2023-01-24 21:27:00,143.67,143.8,143.64,143.77,0.0696039535045748
2023-01-24 21:26:00,143.77,143.79,143.63,143.7,-0.0486888780691532
2023-01-24 21:25:00,143.79,143.81,143.67,143.79,0.0
2023-01-24 21:24:00,143.65,143.79,143.65,143.78,0.0904977375565579
2023-01-24 21:23:00,143.63,143.72,143.6,143.66,0.0208870013228442
2023-01-24 21:22:00,143.44,143.65,143.38,143.64,0.1394311210262051
2023-01-24 21:21:00,143.37,143.45,143.32,143.44,0.0488247192578595
2023-01-24 21:20:00,143.52,143.52,143.32,143.37,-0.104515050167228
2023-01-24 21:19:00,143.4,143.49,143.37,143.49,0.062761506276153
2023-01-24 21:18:00,143.38,143.5,143.35,143.4,0.0139489468545196
2023-01-24 21:17:00,143.41,143.47,143.3,143.37,-0.0278920577365539
2023-01-24 21:16:00,143.48,143.49,143.27,143.43,-0.034848062447716
2023-01-24 21:15:00,143.54,143.69,143.47,143.48,-0.0418001950675785
2023-01-24 21:14:00,143.64,143.64,143.51,143.56,-0.0556947925368867
2023-01-24 21:13:00,143.88,143.92,143.57,143.63,-0.1737559077008618
2023-01-24 21:12:00,143.76,143.98,143.76,143.89,0.0904284919309929
2023-01-24 21:11:00,143.59,143.81,143.59,143.75,0.1114283724493325
2023-01-24 21:10:00,143.66,143.79,143.58,143.62,-0.0278435194208492
2023-01-24 21:09:00,143.91,143.92,143.66,143.69,-0.1528733236050301
2023-01-24 21:08:00,143.82,143.95,143.79,143.94,0.0834376303713006
2023-01-24 21:07:00,143.79,143.87,143.74,143.82,0.0208637596494896
2023-01-24 21:06:00,143.81,143.9,143.75,143.76,-0.0347680967943893
2023-01-24 21:05:00,143.9,143.94,143.75,143.83,-0.0486448922863051
2023-01-24 21:04:00,143.97,144.0,143.89,143.91,-0.0416753490310497
2023-01-24 21:03:00,143.98,144.08,143.95,143.97,-0.0069454090845887
2023-01-24 21:02:00,143.92,144.04,143.83,144.03,0.0764313507504263
2023-01-24 21:01:00,143.77,144.0,143.6,143.93,0.1112888641580278
2023-01-24 21:00:00,143.98,144.07,143.78,143.79,-0.131962772607305
2023-01-24 20:59:00,143.94,144.1,143.92,143.99,0.034736695845499
2023-01-24 20:58:00,144.06,144.07,143.92,143.92,-0.0971817298348013
2023-01-24 20:57:00,144.05,144.13,144.01,144.05,0.0
2023-01-24 20:56:00,143.99,144.16,143.98,144.06,0.0486144871171561
2023-01-24 20:55:00,143.72,144.04,143.64,143.98,0.1809073197884712
2023-01-24 20:54:00,143.76,143.84,143.69,143.73,-0.0208681135225383
2023-01-24 20:53:00,143.64,143.82,143.6,143.76,0.0835421888053498
2023-01-24 20:52:00,143.5,143.64,143.46,143.64,0.0975609756097466
2023-01-24 20:51:00,143.51,143.58,143.42,143.5,-0.006968155529225
2023-01-24 20:50:00,143.56,143.61,143.35,143.5,-0.0417943716912804
2023-01-24 20:49:00,143.8,143.83,143.49,143.54,-0.1808066759388173
2023-01-24 20:48:00,143.89,143.93,143.82,143.82,-0.0486482729863042
2023-01-24 20:47:00,143.91,143.98,143.8,143.9,-0.0069487874365859
2023-01-24 20:46:00,143.96,144.01,143.88,143.92,-0.0277854959711172
2023-01-24 20:45:00,143.77,143.98,143.71,143.98,0.1460666342074003
2023-01-24 20:44:00,143.82,143.86,143.75,143.82,0.0
2023-01-24 20:43:00,143.72,143.85,143.69,143.83,0.0765377122182115
2023-01-24 20:42:00,143.72,143.75,143.56,143.7,-0.0139159476760438
2023-01-24 20:41:00,143.7,143.82,143.68,143.75,0.0347947112039049
2023-01-24 20:40:00,143.87,143.87,143.71,143.72,-0.1042607909918716
2023-01-24 20:39:00,143.82,143.93,143.74,143.85,0.0208594075928251
2023-01-24 20:38:00,143.77,143.84,143.68,143.79,0.0139111080197411
2023-01-24 20:37:00,143.87,143.88,143.69,143.7,-0.1181622297907944
2023-01-24 20:36:00,143.68,143.86,143.64,143.82,0.0974387527839548
2023-01-24 20:35:00,143.42,143.75,143.39,143.7,0.1952307906847031
2023-01-24 20:34:00,143.59,143.6,143.33,143.4,-0.1323211922835836
2023-01-24 20:33:00,143.45,143.67,143.45,143.54,0.0627396305332892
2023-01-24 20:32:00,143.43,143.48,143.36,143.47,0.0278881684445318
2023-01-24 20:31:00,143.01,143.41,143.01,143.41,0.2797007202293586
2023-01-24 20:30:00,143.08,143.17,143.03,143.05,-0.0209672910260002
2023-01-24 20:29:00,143.01,143.11,143.0,143.05,0.0279700720229497
2023-01-24 20:28:00,142.99,143.12,142.97,143.0,0.0069934960486683
2023-01-24 20:27:00,143.11,143.12,142.99,143.0,-0.076863950807081
2023-01-24 20:26:00,143.1,143.16,143.01,143.06,-0.0279524807826639
2023-01-24 20:25:00,143.07,143.24,143.05,143.13,0.0419375131054744
2023-01-24 20:24:00,143.17,143.22,143.0,143.07,-0.0698470349933605
2023-01-24 20:23:00,143.12,143.27,143.08,143.18,0.0419228619340429
2023-01-24 20:22:00,143.1,143.12,142.97,143.11,0.0069881201956808
2023-01-24 20:21:00,143.12,143.17,143.07,143.09,-0.0209614309670214
2023-01-24 20:20:00,143.04,143.15,143.01,143.12,0.0559284116331183
2023-01-24 20:19:00,143.09,143.15,142.99,143.04,-0.0349430428401784
2023-01-24 20:18:00,143.12,143.21,143.05,143.12,0.0
2023-01-24 20:17:00,143.06,143.14,143.0,143.13,0.048930518663493
2023-01-24 20:16:00,143.04,143.12,142.98,143.09,0.0349552572707014
2023-01-24 20:15:00,142.84,143.03,142.83,143.02,0.1260151218146225
2023-01-24 20:14:00,143.0,143.06,142.74,142.84,-0.1118881118881095
2023-01-24 20:13:00,143.14,143.14,142.98,142.98,-0.1117786782171277
2023-01-24 20:12:00,143.21,143.25,143.13,143.15,-0.0418965156064536
2023-01-24 20:11:00,143.2,143.22,143.13,143.2,0.0
2023-01-24 20:10:00,143.25,143.32,143.18,143.18,-0.048865619546243
2023-01-24 20:09:00,143.1,143.27,143.08,143.26,0.1118099231306754
2023-01-24 20:08:00,143.27,143.27,143.07,143.1,-0.1186570810358176
2023-01-24 20:07:00,143.09,143.25,142.96,143.24,0.1048291285205155
2023-01-24 20:06:00,143.23,143.28,143.1,143.11,-0.0837813307267863
2023-01-24 20:05:00,143.22,143.32,143.16,143.24,0.0139645300935694
2023-01-24 20:04:00,143.36,143.46,143.12,143.24,-0.0837053571428603
2023-01-24 20:03:00,143.37,143.45,143.3,143.36,-0.0069749598939742
2023-01-24 20:02:00,143.17,143.38,143.14,143.35,0.1257246629880609
2023-01-24 20:01:00,143.61,143.61,143.08,143.19,-0.2924587424274186
2023-01-24 20:00:00,143.69,143.76,143.56,143.62,-0.0487159858027651
2023-01-24 19:59:00,143.72,143.86,143.67,143.7,-0.0139159476760438
2023-01-24 19:58:00,143.76,143.88,143.71,143.73,-0.0208681135225383
2023-01-24 19:57:00,143.82,143.83,143.72,143.76,-0.0417188151856503
2023-01-24 19:56:00,143.81,143.91,143.78,143.81,0.0
2023-01-24 19:55:00,143.77,143.82,143.65,143.81,0.027822216039502
2023-01-24 19:54:00,143.71,143.87,143.7,143.75,0.0278338320228182
2023-01-24 19:53:00,143.6,143.74,143.6,143.71,0.0766016713092017
2023-01-24 19:52:00,143.56,143.65,143.54,143.62,0.0417943716912804
2023-01-24 19:51:00,143.76,143.76,143.55,143.55,-0.1460767946577487
2023-01-24 19:50:00,143.8,143.84,143.64,143.72,-0.0556328233657945
2023-01-24 19:49:00,143.79,143.84,143.7,143.8,0.006954586549843
2023-01-24 19:48:00,143.85,143.92,143.77,143.79,-0.041710114702817
2023-01-24 19:47:00,143.91,144.03,143.85,143.86,-0.0347439371829497
2023-01-24 19:46:00,143.79,143.93,143.79,143.9,0.0765004520481352
2023-01-24 19:45:00,143.68,143.89,143.66,143.8,0.0835189309576869
2023-01-24 19:44:00,143.79,143.87,143.64,143.66,-0.0904096251477818
2023-01-24 19:43:00,143.72,143.87,143.68,143.79,0.0487058168661238
2023-01-24 19:42:00,143.62,143.71,143.58,143.71,0.0626653669405399
2023-01-24 19:41:00,143.66,143.79,143.56,143.62,-0.0278435194208492
2023-01-24 19:40:00,143.21,143.73,143.1,143.69,0.3351721248516093
2023-01-24 19:39:00,143.0,143.22,142.98,143.22,0.153846153846153
2023-01-24 19:38:00,143.07,143.15,143.01,143.01,-0.0419375131054744
2023-01-24 19:37:00,142.95,143.06,142.95,143.06,0.0769499825113771
2023-01-24 19:36:00,143.01,143.02,142.87,142.92,-0.0629326620516071
2023-01-24 19:35:00,143.23,143.3,143.01,143.01,-0.1535991063324714
2023-01-24 19:34:00,143.24,143.27,143.18,143.24,0.0
2023-01-24 19:33:00,143.28,143.3,143.2,143.23,-0.034896705750985
2023-01-24 19:32:00,143.16,143.29,143.15,143.28,0.0838222967309336
2023-01-24 19:31:00,143.26,143.29,143.11,143.16,-0.0698031551026066
2023-01-24 19:30:00,143.31,143.37,143.14,143.23,-0.055823040960165
2023-01-24 19:29:00,143.32,143.36,143.2,143.3,-0.0139547864917539
2023-01-24 19:28:00,143.27,143.39,143.24,143.33,0.041878969777345
2023-01-24 19:27:00,143.15,143.32,143.08,143.27,0.0838281522878131
2023-01-24 19:26:00,143.37,143.37,142.96,143.14,-0.1604240775615667
2023-01-24 19:25:00,143.45,143.48,143.34,143.37,-0.0557685604740216
2023-01-24 19:24:00,143.13,143.46,143.1,143.44,0.216586320128556
2023-01-24 19:23:00,143.16,143.17,143.05,143.12,-0.0279407655769712
2023-01-24 19:22:00,143.05,143.19,142.94,143.15,0.0699056274030019
2023-01-24 19:21:00,142.89,143.06,142.87,143.04,0.1049758555532267
2023-01-24 19:20:00,143.0,143.06,142.9,142.9,-0.0699300699300659
2023-01-24 19:19:00,142.99,143.04,142.85,142.97,-0.0139869920973566
2023-01-24 19:18:00,143.03,143.28,142.98,142.98,-0.0349577011815782
2023-01-24 19:17:00,143.16,143.18,142.94,142.99,-0.1187482537021427
2023-01-24 19:16:00,142.95,143.32,142.94,143.13,0.1259181532004245
2023-01-24 19:15:00,142.88,142.97,142.85,142.91,0.0209966405375147
2023-01-24 19:14:00,142.96,142.96,142.77,142.87,-0.0629546726357046
2023-01-24 19:13:00,143.02,143.02,142.91,142.94,-0.0559362326947367
2023-01-24 19:12:00,143.02,143.08,142.91,143.06,0.0279681163473584
2023-01-24 19:11:00,142.89,143.12,142.86,143.02,0.0909790748128097
2023-01-24 19:10:00,142.8,143.03,142.78,142.88,0.0560224089635742
