datetime,open,high,low,close,% change
2020-08-27 21:54:00,740.5,742.86,740.02,741.91,0.1904118838622509
2020-08-27 21:53:00,738.84,741.58,738.7,740.5,0.2246765199501879
2020-08-27 21:52:00,741.3,741.71,738.16,738.84,-0.3318494536624744
2020-08-27 21:51:00,741.22,742.01,740.66,741.17,-0.0067456355737929
2020-08-27 21:50:00,743.75,743.79,740.45,741.23,-0.3388235294117622
2020-08-27 21:49:00,744.56,744.64,743.75,743.75,-0.1087890834855412
2020-08-27 21:48:00,743.6,744.86,743.5,744.57,0.1304464766003264
2020-08-27 21:47:00,745.74,745.74,743.58,743.59,-0.2883042347198725
2020-08-27 21:46:00,746.37,747.2,745.74,745.74,-0.0844085373206312
2020-08-27 21:45:00,747.16,747.62,746.33,746.36,-0.1070721130681453
2020-08-27 21:44:00,747.74,747.82,746.87,747.08,-0.088265974804072
2020-08-27 21:43:00,747.33,748.47,747.33,747.74,0.0548619752987258
2020-08-27 21:42:00,746.78,747.83,746.66,747.33,0.0736495353383952
2020-08-27 21:41:00,747.03,747.55,746.77,746.78,-0.0334658581315342
2020-08-27 21:40:00,746.33,747.14,746.0,747.03,0.0937922902737303
2020-08-27 21:39:00,748.1,748.17,746.32,746.4,-0.2272423472797815
2020-08-27 21:38:00,748.62,749.22,747.71,748.1,-0.069461141834306
2020-08-27 21:37:00,748.07,748.84,747.67,748.61,0.0721857580172929
2020-08-27 21:36:00,747.46,748.07,747.01,748.07,0.0816097182457942
2020-08-27 21:35:00,746.84,747.52,746.24,747.46,0.0830164426115372
2020-08-27 21:34:00,746.54,747.28,746.33,746.84,0.0401853885927168
2020-08-27 21:33:00,746.6,747.51,746.33,746.54,-0.0080364318242779
2020-08-27 21:32:00,745.77,746.69,745.51,746.6,0.1112943668959653
2020-08-27 21:31:00,746.94,746.94,745.33,745.77,-0.1566390874769155
2020-08-27 21:30:00,746.67,747.77,746.6,747.08,0.0549104691497022
2020-08-27 21:29:00,748.0,748.0,746.23,746.61,-0.1858288770053457
2020-08-27 21:28:00,748.0,748.78,747.94,748.0,0.0
2020-08-27 21:27:00,748.11,748.67,747.66,748.0,-0.0147037200411722
2020-08-27 21:26:00,749.08,749.67,747.82,748.11,-0.1294921770705435
2020-08-27 21:25:00,749.15,749.46,748.4,749.08,-0.0093439231128527
2020-08-27 21:24:00,749.66,750.1,749.09,749.15,-0.0680308406477591
2020-08-27 21:23:00,747.81,750.71,747.77,749.66,0.2473890426712698
