datetime,open,high,low,close,% change
2022-08-04 21:54:00,307.81,307.9,307.65,307.83,0.0064975147006211
2022-08-04 21:53:00,307.77,307.99,307.76,307.8,0.0097475387464761
2022-08-04 21:52:00,307.88,307.9,307.5,307.68,-0.0649603741717515
2022-08-04 21:51:00,308.11,308.13,307.76,307.88,-0.0746486644380312
2022-08-04 21:50:00,307.98,308.16,307.92,308.09,0.0357166049743349
2022-08-04 21:49:00,307.74,307.98,307.69,307.77,0.0097484889841985
2022-08-04 21:48:00,307.58,307.8,307.45,307.73,0.0487678002471012
2022-08-04 21:47:00,307.52,307.67,307.5,307.58,0.0195109261186271
2022-08-04 21:46:00,307.46,307.6,307.33,307.53,0.0227671892278648
2022-08-04 21:45:00,307.36,307.53,307.1,307.48,0.0390421655387833
2022-08-04 21:44:00,307.35,307.53,307.19,307.36,0.0032536196518597
2022-08-04 21:43:00,307.41,307.68,307.36,307.37,-0.0130119384535377
2022-08-04 21:42:00,307.99,308.05,307.38,307.41,-0.1883178025260508
2022-08-04 21:41:00,308.12,308.26,307.97,307.97,-0.0486823315591254
2022-08-04 21:40:00,308.03,308.21,308.0,308.14,0.0357108073888951
2022-08-04 21:39:00,308.41,308.42,308.01,308.06,-0.1134852955481413
2022-08-04 21:38:00,308.46,308.49,308.31,308.4,-0.0194514685858789
2022-08-04 21:37:00,308.43,308.48,308.33,308.44,0.0032422267613367
2022-08-04 21:36:00,308.23,308.49,308.23,308.44,0.0681309411802808
2022-08-04 21:35:00,308.13,308.44,308.09,308.21,0.0259630675364242
2022-08-04 21:34:00,308.29,308.3,308.04,308.12,-0.0551428849459975
2022-08-04 21:33:00,308.23,308.28,308.06,308.27,0.0129773221295667
2022-08-04 21:32:00,308.4,308.44,308.17,308.22,-0.0583657587548475
2022-08-04 21:31:00,308.54,308.61,308.43,308.43,-0.0356517793479009
2022-08-04 21:30:00,308.6,308.64,308.5,308.53,-0.0226830848995625
2022-08-04 21:29:00,308.45,308.8,308.39,308.59,0.0453882314799761
2022-08-04 21:28:00,308.37,308.45,308.23,308.39,0.0064857152122391
2022-08-04 21:27:00,308.3,308.44,308.23,308.36,0.0194615634122615
2022-08-04 21:26:00,308.03,308.34,307.94,308.25,0.0714216147777902
2022-08-04 21:25:00,308.14,308.17,307.82,308.04,-0.032452781203338
2022-08-04 21:24:00,308.05,308.32,308.05,308.16,0.0357084888816794
2022-08-04 21:23:00,308.31,308.31,308.01,308.04,-0.0875741948039252
2022-08-04 21:22:00,308.4,308.52,308.26,308.32,-0.0259403372243787
2022-08-04 21:21:00,308.76,308.95,308.4,308.44,-0.1036403679233039
2022-08-04 21:20:00,308.98,309.13,308.78,308.82,-0.0517832869441468
2022-08-04 21:19:00,308.88,309.1,308.88,308.99,0.03561253561254
2022-08-04 21:18:00,308.99,309.1,308.7,308.89,-0.032363506909616
2022-08-04 21:17:00,308.82,309.24,308.78,309.03,0.0680007771517322
2022-08-04 21:16:00,308.77,308.91,308.54,308.83,0.0194319396314416
